0.14175-0.1531i,0,0,-0.091897+0.02191i,0,-0.090359-0.081783i,-0.0013569+0.01198i,0,-0.029894+0.0012989i,0.066653-0.45321i,0,0,0.22257-0.096945i,0,0.022512+0.17649i,0.031301+0.014215i,0,0.039775-0.031933i,-0.63332+1.2772i,0,0,0.0418-0.12599i,0,-0.061466-0.020399i,-0.004626+0.012917i,0,-0.014859+0.020394i,-0.88648-0.10912i,0,0,-0.34756-0.042267i,0,-0.029699+0.027721i,-0.064091+0.047705i,0,-0.00065537+0.0047734i
0.81957-0.31558i,0,0,0.27408+0.11501i,0,-0.03639-0.0046051i,0.014032+0.017469i,0,0.010261+0.076672i,0.035912+0.45862i,0,0,-0.17669+0.059723i,0,0.0022429-0.0050888i,0.045269+0.0021874i,0,-0.010223-0.05651i,1.001-0.24427i,0,0,0.20982+0.22549i,0,0.026224-0.094688i,0.0035581+0.046467i,0,-0.026973+0.036124i,1.0422-0.1742i,0,0,0.12585-0.34537i,0,-0.22328+0.0072764i,-0.0044388-0.16456i,0,0.079266-0.016477i
0.36682-0.17698i,0,0,0.33958+0.020574i,0,-0.16971-0.17307i,0.060057+0.015385i,0,-0.0069008-0.076834i,-0.28234-1.3209i,0,0,0.17358-0.18896i,0,0.04902+0.043361i,0.038074+0.018237i,0,-0.074017+0.075309i,-0.83007-1.3279i,0,0,-0.26449+0.20865i,0,-0.11227-0.042092i,-0.021734-0.053011i,0,-0.04688-0.031633i,-0.024451+0.1358i,0,0,-0.11076-0.10221i,0,-0.021646-0.035117i,-0.023385+0.075607i,0,-0.0088047+0.025702i
-0.12886+0.078146i,0,0,-0.15546-0.2909i,0,0.20982+0.024799i,-0.057391-0.047008i,0,0.031464+0.0031175i,0.16265+0.46253i,0,0,-0.11895+0.22141i,0,0.060075+0.026563i,-0.02986-0.053399i,0,0.03762-0.013124i,-0.0085817+0.57569i,0,0,0.11222-0.32816i,0,0.070607-0.038632i,0.009691-0.16567i,0,-0.048831+0.023872i,-0.12218+0.37271i,0,0,-0.28066+0.026945i,0,0.0015635+0.06529i,0.033716-0.0083063i,0,0.021168+0.023434i
1.0265-0.59286i,0,0,0.1254+0.11265i,0,-0.053391+0.17479i,0.032917+0.038718i,0,-0.0052228-0.018129i,0.51871+0.4607i,0,0,-0.019527-0.15348i,0,0.0468+0.053971i,0.016142+0.044464i,0,0.029355-0.0025597i,-0.33826-0.27843i,0,0,0.51751-0.033163i,0,-0.056189-0.1545i,-0.044416-0.046306i,0,-0.024848+0.029546i,0.82126+0.96903i,0,0,0.044347-0.10018i,0,0.13516+0.051124i,-0.11892+0.066771i,0,0.041827+0.012081i
0.77303+0.39061i,0,0,-0.007101+0.065355i,0,-0.012558+0.21367i,-0.070913-0.0030847i,0,-0.0099658-0.0088583i,0.15155+0.22965i,0,0,0.26995+0.44854i,0,-0.11732+0.057888i,0.0851-0.025868i,0,-0.040712-0.012523i,0.034182+0.22847i,0,0,0.11793+0.20357i,0,-0.093743-0.067536i,0.018174-0.02922i,0,0.050807-0.0086009i,0.83126-1.6167i,0,0,-0.43135-0.10892i,0,0.095836-0.027462i,0.096733+0.031121i,0,-0.0046403+0.033523i
0.97438-0.19178i,0,0,0.21084+0.27711i,0,-0.052519+0.15546i,-0.044627-0.031209i,0,-0.02119+0.034698i,0.20574+0.82024i,0,0,0.13129+0.38211i,0,0.20884-0.018631i,-0.009469-0.011808i,0,-0.05296-0.024666i,0.8918+0.8419i,0,0,0.24107-0.018287i,0,0.070284+0.21315i,-0.018659+0.027777i,0,-0.02175+0.028234i,-0.11543-0.41554i,0,0,0.3456-0.046708i,0,0.088619-0.026837i,-0.029034-0.049896i,0,-0.020897+0.057683i
-1.5914+0.062035i,0,0,-0.12577+0.026325i,0,0.05814-0.09615i,-0.11054-0.1005i,0,0.047896-0.039417i,-0.11681-0.0066572i,0,0,-0.10127-0.34758i,0,0.12628-0.025612i,-0.035975+0.063941i,0,0.043352+0.0074799i,-0.51224-0.17727i,0,0,-0.16202+0.34827i,0,-0.12955+0.018125i,0.066072+0.02715i,0,0.025161+0.059571i,-0.90668+0.34268i,0,0,0.077527-0.032972i,0,-0.10022-0.048951i,0.080224+0.059203i,0,0.057432-0.0286i
0.23651+0.46267i,0,0,-0.56567+0.15336i,0,0.012659-0.012118i,0.041462-0.037103i,0,-0.041485-0.074584i,-0.30066-0.74842i,0,0,-0.11097+0.50531i,0,0.12608+0.061169i,0.036832-0.033792i,0,-0.0043469-0.080436i,-0.48263-0.46476i,0,0,0.59686-0.1681i,0,-0.11024-0.085332i,-0.028604-0.1583i,0,-0.022162-0.018885i,0.5508+0.40031i,0,0,0.24199+0.11942i,0,-0.0099616+0.10785i,0.040584-0.036237i,0,-0.046273-0.039249i
0.77842-0.19321i,0,0,0.18332+0.23058i,0,0.044888+0.075069i,-0.019786+0.023686i,0,-0.018291+0.011263i,-0.13367-0.53234i,0,0,0.091373-0.065926i,0,-0.051988+0.10538i,0.047457-0.058869i,0,-0.044601+0.032297i,1.3386-0.23644i,0,0,-0.48666+0.0085886i,0,0.14235-0.11365i,0.017036-0.0092523i,0,-0.045922-0.0028209i,-0.16636+0.24629i,0,0,0.33647+0.14263i,0,0.0034834+0.1133i,-0.048821+0.054478i,0,-0.019038+0.036863i
0.26752-0.84382i,0,0,-0.23128+0.37349i,0,0.091214-0.17119i,0.016656+0.059799i,0,0.037388-0.00083222i,0.2082-1.0258i,0,0,-0.22155+0.38287i,0,-0.028211-0.0401i,0.039583+0.066083i,0,-0.0081528-0.043442i,-0.056578-0.0085144i,0,0,-0.049169+0.34751i,0,-0.025294-0.089572i,0.044184+0.14956i,0,0.035787-0.089158i,1.0775-0.18566i,0,0,-0.25558-0.097318i,0,0.010848-0.078609i,0.065332-0.022559i,0,-0.031112-0.025291i
0.27494+0.22137i,0,0,-0.38236+0.11944i,0,0.020692-0.0011851i,0.048318+0.0095035i,0,-0.032733-0.042053i,-0.16148+0.33627i,0,0,-0.41047+0.076043i,0,-0.17722-0.040571i,-0.021882+0.021754i,0,0.0099499-2.8136e-05i,0.4418-0.57871i,0,0,0.15634+0.19659i,0,-0.11923+0.029468i,0.02998-0.01033i,0,-0.041019+0.01761i,-0.97421-1.0938i,0,0,0.42978+0.16196i,0,0.22759-0.035113i,0.053576+0.02626i,0,0.022748-0.040794i
-1.2365-1.4055i,0,0,0.13005-0.016727i,0,0.011986-0.07627i,0.028257+0.044364i,0,0.0035792-0.0042182i,-0.47939+1.141i,0,0,-0.3288+0.025778i,0,0.035062-0.048187i,-0.12186-0.042319i,0,-0.020015-0.040228i,0.82974-0.10776i,0,0,-0.3033-0.053481i,0,-0.032755-0.015008i,0.076529+0.024385i,0,0.00049849-0.017883i,0.23281-0.29518i,0,0,0.41412+0.10833i,0,0.0024927-0.099161i,0.0095853+0.05188i,0,-0.025084+0.024938i
0.22593+1.9663i,0,0,-0.25207+0.30009i,0,-0.031347-0.0050412i,-0.036186+0.0093396i,0,-0.0085752+0.037006i,-0.94121+0.21468i,0,0,-0.17166-0.15308i,0,-0.1309+0.075302i,0.0082161-0.099902i,0,0.01451+0.050022i,-0.0098279-1.9665i,0,0,-0.37707+0.18757i,0,-0.030217-0.02478i,-0.016352-0.059697i,0,-0.0050591+0.0070259i,-0.51971-0.31312i,0,0,0.017957+0.49268i,0,0.046428-0.14624i,-0.036995+0.075475i,0,-0.078384+0.0025659i
-0.52741+0.55732i,0,0,-0.22494+0.16062i,0,0.041955-0.053178i,-0.14324-0.061545i,0,0.073217+0.035081i,1.4986+1.2157i,0,0,-0.029636+0.35547i,0,0.019441+0.080308i,-0.059454-0.057847i,0,0.00034419+0.012726i,0.2549+0.027802i,0,0,-0.0082126+0.092253i,0,0.07613+0.090687i,0.042815+0.020579i,0,0.01851+0.029027i,0.67601+0.39256i,0,0,0.017742-0.024124i,0,0.047576-0.20325i,-0.0058042+0.010341i,0,0.05793+0.020753i
-0.12479+1.665i,0,0,0.19227+0.04366i,0,-0.041145+0.061938i,0.045013-0.067438i,0,-0.078195-0.0020782i,0.144-0.7774i,0,0,-0.43483+0.070675i,0,-0.0050325+0.0096155i,0.083933-0.12373i,0,-0.02918+0.060295i,0.15529+1.4526i,0,0,0.38426+0.36425i,0,0.036698-0.03634i,-0.0063919+0.00090921i,0,-0.031613-0.058847i,0.91419+0.094393i,0,0,0.029799+0.32448i,0,-0.037257+0.046905i,-0.0122-0.055952i,0,-0.011766+0.00027924i
0.45211+0.92012i,0,0,-0.4644+0.090977i,0,0.041096-0.025058i,0.030523-0.00033829i,0,-0.046923+0.028284i,0.43718-1.2812i,0,0,0.26394+0.16639i,0,0.13554-0.076525i,-0.027781-0.010592i,0,0.01596-0.066779i,-1.1834+0.19348i,0,0,-0.26625-0.15967i,0,-0.17352+0.15634i,0.077355+0.0012461i,0,0.022931-0.049811i,-0.0064056-1.1745i,0,0,0.20371+0.1989i,0,0.10047+0.05611i,-0.034495-0.053235i,0,0.0047975+0.03949i
0.42358-0.16735i,0,0,0.29448+0.18947i,0,0.047767-0.080319i,-0.043088+0.016069i,0,-0.020195-0.039502i,0.5927-0.0040523i,0,0,-0.1538-0.092161i,0,-0.0067135-0.096766i,0.06184-0.070129i,0,-0.073997-0.084707i,-0.39587-0.51078i,0,0,0.14053-0.11806i,0,0.10962+0.0017759i,0.0090186+0.089731i,0,0.022527+0.029348i,0.6142+0.52765i,0,0,0.29693+0.2233i,0,-0.099197-0.074811i,-0.033331+0.060521i,0,0.046296+0.014705i
1.1619-0.85562i,0,0,0.1282-0.17093i,0,-0.068668+0.1204i,0.034863-0.011786i,0,-0.022992+0.026074i,0.042572-1.3352i,0,0,-0.3666+0.072391i,0,0.028675+0.034403i,-0.02752-0.10516i,0,-0.03081-0.096075i,-1.0262-0.31672i,0,0,-0.032475-0.30145i,0,0.024635+0.020483i,0.042847+0.040766i,0,0.0074152-0.0031131i,1.4105-0.16976i,0,0,0.036924-0.2771i,0,-0.045477-0.020823i,0.04097+0.02949i,0,-0.020857+0.018541i
-0.40732-1.4686i,0,0,-0.32066+0.0093492i,0,-0.21667-0.11199i,0.0053635-0.035227i,0,-0.029354+0.011297i,-1.0927-0.74252i,0,0,0.58227+0.23899i,0,0.0048995+0.085752i,-0.00023649-0.021429i,0,0.085294-0.0062286i,0.78436+0.12925i,0,0,0.22802-0.1063i,0,0.078338+0.05717i,-0.031128-0.042207i,0,0.0013504-0.0042055i,-0.23948+0.25454i,0,0,0.29624+0.18422i,0,0.014063-0.058666i,-0.023156+0.02094i,0,0.011045-0.049183i
0.74194+0.79046i,0,0,0.36855+0.24087i,0,0.17429+0.1637i,0.0061554+0.009405i,0,0.019979+0.05003i,0.58895-0.79969i,0,0,-0.20878+0.21273i,0,-0.055284+0.026446i,-0.019512+0.026338i,0,0.0048845+0.054392i,-0.21573+0.38925i,0,0,-0.16412-0.24213i,0,0.05235-0.013681i,0.057146+0.029602i,0,0.024098+0.040105i,0.34528-0.75336i,0,0,0.084985-0.019806i,0,0.035633+0.079031i,-0.030781+0.017802i,0,0.027382+0.045057i
-0.49724+0.49229i,0,0,-0.22018-0.27699i,0,0.074434+0.11842i,0.05+0.0001738i,0,0.047963-0.011646i,0.46513+0.43524i,0,0,-0.20114-0.0015746i,0,-0.033735+0.025931i,-0.12404-0.10829i,0,-0.016442+0.021797i,0.063178+0.46521i,0,0,-0.19029+0.21536i,0,0.012294-0.064499i,-0.092048+0.011752i,0,-0.016684-0.033932i,0.20201+0.59251i,0,0,0.2633+0.1304i,0,0.032525+0.055175i,-0.038288+0.023751i,0,-0.063239-0.032215i
0.49117+0.28853i,0,0,-0.018366+0.040322i,0,0.11624+0.033386i,0.031427-0.0063677i,0,-0.012565-0.01124i,0.76891+0.097084i,0,0,0.20819+0.11383i,0,-0.055283+0.14821i,-0.10499+0.011983i,0,-0.0088158+0.028252i,0.40774-0.32925i,0,0,0.13814-0.19954i,0,0.1231+0.19273i,0.029308-0.01658i,0,0.010087-0.021159i,-0.98918+0.031773i,0,0,-0.38996-0.25684i,0,0.1139-0.0048254i,0.033856+0.051195i,0,0.030026+0.083114i
0.59989-0.27807i,0,0,-0.085152+0.083257i,0,0.10076+0.05179i,-0.052302+0.025854i,0,-0.066354-0.012157i,-0.32287-0.81164i,0,0,-0.15428+0.23943i,0,0.23233+0.075662i,0.075933+0.026469i,0,-0.046939+0.025057i,0.0078624-1.2736i,0,0,0.10176-0.10636i,0,0.10611+0.022393i,-0.028787+0.0043209i,0,0.0087722+0.022818i,-0.56203+0.49398i,0,0,-0.33311+0.47543i,0,0.045709-0.04048i,0.0041604-0.059993i,0,0.057028+0.075159i
-0.21293-0.078494i,0,0,-0.44004-0.097458i,0,0.033311+0.067647i,-0.02842+0.14548i,0,0.0016479-0.019557i,0.53386+0.79099i,0,0,-0.27518-0.32239i,0,-0.058853+0.078992i,-0.029168+0.019073i,0,-0.032645+0.0080263i,0.025237+0.16825i,0,0,0.0053577+0.053213i,0,-0.033709+0.030329i,0.07173+0.013903i,0,0.025993+0.0046771i,-0.35162+0.51645i,0,0,-0.25059-0.1976i,0,0.069112-0.099476i,0.055285+0.056874i,0,-0.11636+0.0023236i
-1.1037+0.13787i,0,0,0.09417-0.38031i,0,-0.099707-0.20397i,0.034707+0.038823i,0,0.033934-0.020897i,0.26942-0.017702i,0,0,0.038905+0.070352i,0,0.23314+0.17243i,0.092227-0.080326i,0,-0.067867-0.025429i,-0.0099767-1.4034i,0,0,0.18751+0.042913i,0,-0.12113+0.094814i,-0.027015-0.019129i,0,0.018388+0.082995i,0.58563+0.72292i,0,0,-0.43851-0.15235i,0,-0.020144-0.089484i,-0.059229-0.046296i,0,-0.012432-0.0031876i
-0.56688-0.71692i,0,0,0.35161-0.034958i,0,-0.071196+0.055634i,-0.01252+0.098969i,0,0.052321+0.0050955i,0.72498-1.5505i,0,0,-0.19901+0.55297i,0,0.045475+0.046253i,0.14811-0.0012501i,0,0.027341+0.033314i,-0.30203-0.16572i,0,0,-0.32107+0.11243i,0,0.010207-0.079118i,-0.061999+0.078083i,0,-0.019668-0.06518i,-0.28012+0.52758i,0,0,-0.24681+0.07587i,0,0.23248-0.054734i,-0.042492-0.006955i,0,0.030641-0.059634i
-0.50083+1.1766i,0,0,-0.056931+0.13014i,0,0.14075+0.0038747i,-0.0015453+0.061975i,0,0.032602+0.02194i,-0.72673+0.33351i,0,0,0.066731-0.58302i,0,-0.030392+0.092681i,0.037301-0.0016853i,0,-0.019421-0.0093072i,-0.16245-0.89799i,0,0,-0.31369-0.012057i,0,-0.0019644-0.086182i,0.033318+0.043323i,0,-0.044378+0.02259i,0.0029298-0.252i,0,0,-0.15734-0.093955i,0,-0.036339+0.22995i,0.055429-0.0054471i,0,-0.0012758+0.0018095i
-1.3223+0.80014i,0,0,-0.54833+0.010992i,0,-0.02259+0.030875i,-0.00173-0.018077i,0,0.020924-0.0048377i,0.19335-0.092861i,0,0,0.13073-0.31632i,0,0.053634+0.085266i,0.077459-0.010486i,0,0.0099629-0.0087736i,-0.80586+0.081278i,0,0,0.12954-0.17819i,0,-0.10595-0.03105i,-0.034434-0.032916i,0,0.0016384-0.057848i,-0.61964-0.080178i,0,0,0.08791-0.21659i,0,-0.029514-0.10607i,-0.10587+0.020401i,0,-0.016599+0.021322i
-0.53315-0.88928i,0,0,0.031085+0.061748i,0,-0.048856-0.0060958i,0.15942-0.023563i,0,-0.028558-0.061817i,-0.30118+0.64751i,0,0,-0.1617+0.32536i,0,-0.23299-0.107i,0.040304-0.029398i,0,-0.014114+0.013893i,-0.46757+0.55422i,0,0,-0.35579+0.46623i,0,-0.0741+0.089051i,-0.045084-0.0096045i,0,0.027191+0.11867i,-0.14554-0.23516i,0,0,0.052435-0.19319i,0,-0.017159+0.026706i,-0.1029-0.056686i,0,-0.018261-0.096252i
